holder_address,balance
TFjVtMDzGu4DLBch6hc7nxB7jmF2sqLcmD,1062.472592036045261776
TPTi2LSVt7BFc515kK7vwGFSsANYRFXWEj,1062.470642806777590298
TSiyB5sxoKxKSYEzn7QvAhFfn9mgHTKyw1,1062.276464387438725368
TCqYak1jkAUcNXERAst1ns3Vnhyi38jKfG,1062.067474090508231320
TJQxojgqHL2LMzSkptc7fdtuDFE9nWoUNC,1061.765607954454785728
TAicmriHmLDbuH6gmLmofbx2oP6ZwfXmWd,1061.426010819279110976
TH2HCzPn4aqfT5bxAoNsWh8cRLaeANRmtF,1061.379508850000000000
TYeo1eEuxfRtnia7Tg7XcemAFz4uHCdBhT,1061.111111110000000000
TAyygdRSdt7sAXwfGVrNo5kA76Rm6yoAt5,1061.000000000000000000
TEes9bNPaq1Y4EjnMkWwo5STGrCHpY4UN4,1060.835900000000000000
TCHVdAQiZyc4KWRn9Lesa7zDYzJYrJwFMp,1060.620273670800171697
TK51KHoLZEQ8zdQgFCGtYMfnPzQQEEC4ZB,1060.539648864423459734
TVnrPV3oWkVv2qm6obsuFTh6uS8SfHqoHi,1060.525826417454611856
TNvYTRvtKteJ8KrEcbL2HqAJ3NsJhKqzC9,1060.492242629086003375
TF5psHygyVJYJcw1PiDcmSrNUocCRJzkCY,1060.130368950471858644
TMLZQZXPAzzjLtTwdSuwmFJcdBASvevpvs,1059.602260261149771065
TXRLNFeT3vxc3kvHbcvoY6UzbY25G1cDnV,1059.201491352819060223
TTHdtmm18XseVhdmqt4R6jc9jE9PCeBWJj,1059.006775280000000000
TJ5mW4tccVZpr993TBXsHhkH1TKewaoheN,1058.853496070393338992
TY6N9rCWiDSjorfSSSPXNvdGXPwgnVAdkw,1058.506846963601828007
TH5jCbuwW26Rb7hRkZxmrfa2bUPa6E11gH,1058.459717822033704072
THKdY2vQJaXALofB1muTZt1FcouCrN7WKh,1058.398647494875382818
TMj9PT49196yHT7itJUsh8xCRN8Zqonn8P,1058.328100000000000000
TAGaGLBKxyNbgfz8WtG8jA11tPPBVut1ju,1058.262993590000000000
TJL2mX25zDPRXRREkx4r7nQPKUAQvBoSbi,1058.225969691955091760
TPqfazoXfgKjjDSWv2jENS9LZHQ9EnBDTa,1058.167722718975279296
TADtQX5HvXtnH852HfmkaAizaHPpFBUudE,1058.143192686709200000
TRCRu6pxUCfTv1mEBFgyNDZuoMTK6N9xUo,1057.829719094492549088
TFBVumaHsaJm2ea8JFaa3yjFL1geLQXiEj,1057.789361053677042864
TRkYvjp6zuQSg9fKwuVkBhLH1LhWZ5Eays,1057.689106987443406112
TR2D9UtnnXz53KsGm26QHxjqzoSWaJ2B4j,1057.001152839115125087
TRu53ZFg8ov6UubpiwehowGbFzUdNqKnHj,1056.787967547009049574
TMB5k66eWXuyaRERPvKX9YUgnsaz9AvNhr,1056.062861199353246928
TJhNv9QfRpVR2zkqp7wSq5CG5aaUx95nGu,1056.029713012160224911
TSZW4o6e22KZGWj4LJXJTwXA6PN4hAhTEw,1055.909525822748448832
TPABu2n49wpXN5AiNztWgh98VhNe1FcDt3,1055.500642888366246641
TPcGhTrQTAx5dhqFA5kZTVp7Gvg9ySMLPq,1054.993900000000000000
TMFXVGrYhwx2qxtErQF9KSuCw2WumYo91s,1054.967347904857595330
TFCPCfTJq1hsmkg58g3eJo4aFjKFsMKurk,1054.643580000000000000
TWAVtE3hd2FobDL4psmzu2Tgs2Zbhrm6Yk,1054.440751000000000000
TBtT7FWbjVXd3iTX7vniQDwM7NjAiGgQCv,1054.208007188771984215
TS7HJtf4fQXyrffQ24GoWuva1zUcRgwTkz,1054.062375780474131064
TExn5E2scAeFEdDizftQfDovGwEszToJc7,1053.894920266155674231
TLN8Z3jDapT4ij84APhs1uBdKp3tnvp3wT,1053.816275897868930046
TSqGLVPM6mZ5CZKyDFN57UiCUS3wRqnsJ1,1053.410355745055265622
TWFsLBz9ssMXfEtk2qJKMACsa2sTHRqFQZ,1053.193236199176948768
TUvWaB9ncJY4qVa4ALnVSLgsGmYM29QSdy,1053.087981440000000000
TASk3kaMrYiZ98SJLNdTCjYfZ59G6EK3yG,1053.054408065060000000
TA2gKD6c4wpjsWgskzDxP2bUuBAuxusmgR,1052.929580219270597104
TEhyziBVBY7xRxrsNZxVkh4GPB1tbxMa1N,1052.928616343527360897
TF56gQFZ8nCVQ3nN6BjZNHhtwmCyiJcoTc,1052.909194330437100201
TKcctzQxyEdoFx1i8WNEhPdPi2XnHs3Ma1,1052.896094425080186972
TCzsoo9jdFadK2pTuAShk6PpmUh9hNNaRh,1051.692863961068820688
TEo5K2xJaGiRkP4jjmq3ZUx6k2oritZ1BD,1051.529623967695257635
TSDNKq7X9E3DJP9jFyPwoVUPA63bK83pdK,1051.205131491204255532
TU6cmpJbZJ5ZYQ1wRUBMNtCqU2C8z4R4Cj,1051.000000000000000000
TNqV2ix5vqWZ8UDHNeNiPTo7Xt5W5STxA7,1050.748315790215065088
TRcMZpejdQzhnR9DZSezBQG9bs91L5w8nQ,1050.728797000000000000
TQeuDZcrP9JAcB8vHBfAQqZ1kbw6cxiThf,1050.544231717041652897
TMsgv4oTW8KhKtdJcB9Ed9TYC5RsHBnBfs,1050.418579840000000000
TRzSGKSi7cg8sdgXmQsPcnFtUAxyDee3ps,1050.266023983392812672
TCUPN5F7rTtg8ETMhnnh82HMdzjDzSLb9P,1050.225802202287811440
TB8brNjGWRrpPuLvPUvMVeqyXfiEgbVDeS,1050.057449060636200176
THNnebRDVVPG7hFmr9CvLchdoVuAs8mUGv,1050.016826116183855191
TYRShHWayB1xFRCQEdxL2R4EcrQQXvAPWz,1050.000000000000000000
TLnAcFaprn8oJz1KCitJdMZA91shNxTYaJ,1050.000000000000000000
TFhC8MnksniRAJHKuynPdvtswbnShvWjNa,1050.000000000000000000
TDdUeAHPBWQvacJoZq1JGQVLGBdDYrsDkT,1050.000000000000000000
TR8zf8n9v7YuHvGyk62ZitKuiZsu6tHfeb,1049.973443078931012528
TQLsc6MmDaa9DHdDefrcMnqbi577qWeUbH,1049.769698035283358816
TERwUi1RyZNNMsBkV1mAxwjSJYqNWauyYw,1049.247901407247209964
TUUsi5BF5iUgvpN12VzcEfnVc5TCj8DGCT,1049.212221430949910784
TLj9kSWDkgSUccx6kQZvsdZyhgNGEa7KnD,1048.951874723774780658
TGvKn1S6pCwoS1DGf8C4iAGxS2psfwDBoK,1048.776347266509320862
TM9yQxA3vhqDdTBeCbRSK2N98K8XRQDErs,1048.608470061659040000
TKRZGDaNfzS7qrbptP7xsxhJQiMeSMt4L9,1048.410000000000000000
TU1WjQWhPvZfgSKMgefei8UgKNGm3kUZob,1048.273400000000000000
TEcpyx2M8WQv77kZd4YmUJQ9aBxxxK3Yt6,1047.918267749383448800
TX1BTjEqfEReVFyy4FEVDZ3uKy22qk57oF,1047.904270848990348992
TDF4R1Y4g7H96wSFoyC3MU2fErmAULBF7M,1047.664898067731232131
TLnTez1uG5reKBWYjTRgEMs4UmbtWqaBud,1047.643230000000000000
TCJHnjeBBrRTq13ZUBDzxjYaNiDXmvj2nm,1047.556795291954493105
TX5zee6KEXxc5UXEvYj1qB7TcFQdKBu9Fm,1047.400800000000000000
TFGY7vAuydd7ifdsU2RU8BdqPmsZo7aqjS,1047.255388441772984222
TVA8K9PADwgXuJo4Gy6iu9AwAuN55jorV4,1047.047335862138705616
TMD68MXHQQwYwVTZ9zX13kYms4DDTPtKoG,1047.029547465827278152
TEw9byTMa8QcW8qs2Pe4SE2qRvUU5aFpMP,1047.015827949222622729
TJikmGzHFwMyoJc1zkL5YT6pLrwRsEBYPD,1047.000000000000000000
TZCYGSwzVH8kNH1aVwybLRymEm2jhZzoaE,1046.666666666666666666
TLPqhqesbf9U3Pdue8zCb9GGStYAbSUwBL,1046.550221000000000000
TSRj3ffDU4i2nQqPbvy5aVXuQH9GhUMof1,1046.455964000000000000
TGKcgHrone9Rob3PEEsMZUF7Lgzg7f7b78,1046.434931606169382032
TR39E31T6NsR5k64BXVpAKgwVsNuFJek8n,1046.400890744589212575
TXU2BBdsCnxYLWveQwDr4xL42pjD3sHpn7,1046.286795190000000000
TBGb2XgKrbBk8fqCJFx4pBRkTv3dyg889N,1046.129792710890308031
TJvGvFMiMEPmByW82HAWwHDUxW2EU5u7rW,1046.129736000000000000
TKxLTpcJ2RnNFhZ5fupJTd52QG8YSW6G4t,1045.798397958708619536
TTQmRD51ZBdZbT3zZFEKjb8QjxPk8VVWou,1044.904000000000000000
TAbh1Umo4uStW2cpiit836wPKEbcvtGEuv,1044.730650227061576835
TRrTeghsoyAYns5wP6ZA4U975QuF9h9JTR,1044.653837875150357739
TUm334CHHZTYtFzuz7CGZR3yP18akw2Lff,1044.637289264375607520
TNxZWQ7AQA1bG9ioaVgjkU6X33cTE7Zhpu,1044.443146163984595344
TDuvoop21d3SsseZJ3tqsBJvrjDM7KYAeT,1044.421924653539200000
TDYiNufoxyD981KBqPzTFxhr3jf8m5ijfc,1044.342250480000000000
TWuPSGsHb1ENLmE1X6VBV1a3JtmYWTr8tP,1044.272960045149283905
TCbvR6tVFFLJNGA93tUhFuxZvmTGkwUEFr,1044.037646227786036415
TUpQ4ConxqibfC9XYH6rZDkcnEkCyN8jp9,1042.617361216100956926
TMXzTFbUp1RwWuTE2DrmMN2khyNvweVvGa,1042.306313964748855824
TEdXjzbPNh5Y99ibZmA2qvMsGrz4JarJiP,1041.877237000000000000
TSqDg2dquSnwedK9ETGQLzAhZ6tWEMQG7Y,1041.863411666252418624
TAdBQAUUcHkuV8eJ2BYqkamPwnu9xmY4ns,1041.387073725109567568
TTQhJsduk14Pw4Ltn6pp8cieSmRwNxLa1N,1041.236728812139529968
TFmfTPSKaBe6YaaX2k2fDq1TPomhAQLKdh,1041.003620000000000000
TKG1qfSxTJTDwExxsUBK1vh2eq3Lst3UBq,1040.900000000000000000
TM5rN4QMmv21fNjdXC5UafyesLZazrgDiZ,1040.706219456965812758
TBVHgqAiTrr5aZkMgU7Rume4wMpj2pTcob,1040.642725608517320912
TJM4AxtAaQz8vQpCDRY2mFoNRyURGnamKR,1040.527727840239523286
TEta3RwAzL5vQMisz9kc4jXk85GmEB67qY,1040.346363626739317808
TMpN3ewVeE37KRTxZ4yMtuHrqAjVGVVDbJ,1040.195382460909781112
TZ1EjkGDSXEMBx3UfA6jg59dz7nANBD2u5,1040.058900000000000000
TRaaZ6n8h43UJt2pmW9sW58Bhs7RvrSMUX,1039.930473639586189664
TW7XfCdqEfR1YFDYrg68wvpmkFb8TXwbQd,1039.542141295820117072
TGNhS5ssRJPUi1qYRKkFt3n4CGBKhhFcp9,1039.126717007315708976
TR6MyGtV1qDxiRAiEe6ugmZXSQJiKM3fUr,1038.759410000000000000
TH7iD2B3JmZo9EJEY8rX8JaecHRckhHXFD,1038.445682891125148560
TPUQofQoGZdkMi7frNgj3qDzzvSDL4jPQJ,1038.218936208185402496
TTuDpehWrN1mb3w86dMQi72jUArnwCD6bx,1038.053807588701498170
TKFGFXuxVigEfcXDumyQ3mffFVSatAqeQs,1038.000000000000000000
TRh14advDw3xq1KirWB2ni44VZCUdgqpEL,1037.921950539446736176
TLt6pTTKqcE84cxU2vsDMNHNRnBWY65mXH,1037.230374088343779788
TUyKmgGuYR2nEdvQVctXeQto99eHvnNtFe,1037.181603754675249504
TJu6vkBfqYRBZPhjACpriwQksJZgvKkGf5,1037.171460000000000000
TCaDm3oHtQRqfq2c8bNZXJXdPJtVFTDhiS,1037.059916087206506808
TRjJZk7BV9vZXSM5YnWpTfSxgBgcL96p8C,1037.029480714605817065
TNWALgwgVcXBcfnJLs4QTBXjH8rZuuM9FX,1036.843890776776992410
TKHUq9Qkf4NGqMznPowWWKKiL9uxPzy3d5,1036.625166420000000000
TDCDXne6BheMHpqHDiRgYHBigPY713ZpQ7,1036.577670734301339655
TCfGSJ488jHjCSXebgEHgQUZwwTf5LHANj,1036.528292181827953664
TV2CnZCxHkBATQYLRWjNjoZ1tTaYLLpDuY,1036.000000000000000000
TYstdLzM4DZstTqRZaTgcjE8Z6JhcHCXx5,1035.751248612404572816
TUKg3KMhCFafDJMpHMq1etv2hFayvzww3w,1035.640946180000060000
TV6HXmyfYt2usaJwyDuJZPnToi2Wxc5TFL,1035.425805000000000000
TLU97RPNhh7oY5DYnAuv9K3RGdBDYtvNkG,1035.386310127990534784
TSd8EEsS6DZREzQGCCJRGUVNZtemPgMa2W,1035.063886248655107865
TTMdTqfQf69H1eYMATs8Lo62EDXzNV53Mg,1035.000000000000000000
TYUWEMsamVYizsyWS85UZemZr1qunZXZtY,1034.865496705134258352
TQiUkCWRK4z5KQjdcdGHRuMm3Uv77D7b9T,1034.851628240354608508
TW5oEHAE2LqMdozna7HBDiW6U56f6m8Vfa,1034.748863532517077792
TAbsP1z9F4Y1dPAiRujP3dacGQQZwC16Xk,1034.365063356118353456
TNU66hznbDMf8CwDYhtpQgi59WvmmsUz1z,1034.046703168278755040
TEmmnULp9ufzvWwCynoZj4fEiLP2NW5HhB,1033.901643594780446679
TNqUfSEk873wHFDvSRp4EDXSVeNazU84fE,1033.866117497252455144
TP4NMhfYUN9BExZNW3AbECUpWy2ER5FZTU,1033.311349450088340298
TL54BW642tK7y3ZbF4RcinU9jprstRs1Fq,1033.247800000000000000
TKyJgqkyyqypYnATcVYbm8DMx5wXUUyp8r,1033.104725110000000000
TKuju5bVrFGGspsm1pUps39F8usDbPe74J,1032.678516844356291568
TTSL1iLK5a98qjdz9ENrV6SRFBQykn73Px,1032.665224515170047920
TYyu4DPXpfiHiCc1EumajnHp7JM9UYsFzd,1032.541808670102895001
TYByTaccp5rtJmn5QU7zpei2h3e4aTRGU9,1032.532133456060160000
TBimgXMPuTtAhWYDcUzPUWw5mtSDsWenZ4,1032.237472000000000000
TXs67nM3iTkVjJZi4xxekYR6iNN2ivWHHq,1032.080807544795472976
TW7Z192vjmy8hrviAMB3r2tEN1MzVEZ8YK,1031.442900000000000000
TPEWDvfyLdA669wfND8cUSXxhmhXthqaHo,1031.317600000000000000
TV1x6EguGcR2dBDMeiJoG6sSiQLuXMHgd5,1030.733503849431339489
TRMYYcJ4p6F4QGr6fRPNFsEAt6sqBdWMit,1030.398512675423225205
TK7zkcP2JhbLPoJRA9t5Pk8CvFcjzzxYrJ,1030.283998160000000000
TSPCBWScZaaWk9W2sc6GVRvpA6RzCPpXjX,1030.133910139614226766
TE1kP5YMMD6AfKsKcJ1Un2XUadjMLeS2LL,1029.873531100051529555
TCBpbaH8XPddZiB6cgsPxVEBjKRxPCRQNm,1029.233890555943552439
TKkRn9Avag61e71T3aCJ5EDqAuAEzR3TSB,1028.979468730781464056
TUibnFgTdm2zaL6T83aMky4kCedrxZ4ogZ,1028.620300000000000000
TLH5E3wFf4qiQDwnQJXxgRqmhbbsievQ2e,1028.441260330000000000
TQgFUsJUcLtnBfED8841LhVjNRGrDom93v,1028.283420997112502095
TWUsPc26gy1h9njwDx7JT6HnFyWuRpjcDm,1027.732620815856594137
TEeC4KFPLeDZaUzZwWrfdpPyMY4KkvurRU,1027.635076846104522820
TTWahrXcrnvqF9fs7ichCVWyViWThk6xnJ,1027.377680191958596097
TM6dWKhr9MfM6W5ggSjdwkLiLrhhTQ57tw,1026.976444174464853696
TBLohBx86UJq2kUqN5uwLfLS4MawKPyWmD,1026.725989720888111960
TBcd3uMffR2Ae1UNr2dAoYRSXrpmU3psCC,1026.649350896042380960
TVfhjxsKMqKh5Yc9oLHVzLD1qxu9DWcoqk,1026.137810425325780517
TBAXE5HpvqLe6ng6dSa9Ep4v71n8eYvyDq,1026.017988656817614304
TMYuuZ8PmitSAje7gxnVTHGNsTG5jxGkLe,1025.972106545054364884
TBXhFwNsDUU6NjNfMViS6CWwhU4y3bw3CC,1025.759757605059117024
THpvNn1GUgV9CvCJNAyyjUG57adrREoC55,1025.631393790000000000
TNkXaX9BuGaQeYn696EkPkFvUnXX5Z6EpH,1025.626140692345671008
TFrMJTUhKvzW735E4ymdSXm3mH2jYZbb2a,1025.518878434799743357
TEHQUAnz4kyuRLEcofyzwZsSJvJnXrKKAe,1025.500800000000000000
TNhD4mseA66BZeQqkFLEquT7Bg3bNpaqB4,1025.430074410389225288
TRBfvCnuMJdz4bwobdxkncas1H8BCgA54A,1025.327939523210575413
TS8KTa8Gd3bZPuVRzkMvhPRhiBo8r84WCU,1025.307000000000000000
TDAHvYPQ9VH7zFHASxLzUmAMyD1r5c4zNB,1025.178765016773394620
TPZMvX5pn3jh4w3zL5Qqkpad5rtqS9MN7p,1025.157666010000000000
TDWMWE68rnSSTxuXT9WxZAFzPA3eH3jSi2,1025.140625071964374352
TSPqxchbYG2VgdqbboeyH1NgHZjkeAGYeR,1024.994723274783222912
TDUECL1TEMBvhdg15J16YYjVfGP27YniBk,1024.968455851466257104
TKpvnxXpNWKegEoWGmSipeo3YKuZrMuNqM,1024.940000000000000000
TWMBqKiN6XqcCMb2pzmLZDGDjp83E22fDX,1024.906224998553303616
TCsWyezySoLrVv5x9PwwU8nvBLxqqoqUtB,1024.846815301974451056
TAHnHN1rLeLac4y3rz9sY9UYDdqeXmHXqA,1024.692574458487467509
TLHmA5tS1XuBJfF9ASQWJgeyoPTSd91b6w,1024.690249866353504272
TZJSurdSM8Aizh5qacVCx9HMpuXwTHt78C,1024.589042452608079184
TTHuUonseZn6Pxk6T7CaT1aesc5Kj8neHA,1024.483511246000064776
TPConNrRK5GnDh5UTubtWvbbpa8M3gTdYR,1024.424500000000000000
TU9EMbTZisfFmcNs6jvfuz8aVeUqCjhqmf,1024.424302540000000000
TEN55uSj1DGBLmKNVBAAwfion3pDkTeYDi,1024.397385929686360832
TGFr87wQW8t7FsS7MT4tYsbZGTyw7p2JWk,1024.367846356368302704
TLVHv9jLaYbVRwGT1oiwwsx12pux4k1S43,1024.335529549560226880
TDgw4v7gWsY5t6S1yxjhRQ2KmQzVxfiJzc,1024.324195663695694000
TYUeU1c1xWJcNg5ZR5r6ncRcM9kDoJpLqV,1024.312482922014060656
TWes4t4e3YfHyHopRVaoFFPknHqzcDxPSc,1024.296544898687962016
TTk3wHt8FkwgUBn2yuPZoohhigvgwRfhj6,1024.296042994355401792
TYSXiDU9NSgvPNv3UXbpK62vYHR6Xzv1Qe,1024.294557767253737824
TMmTUGxWUy1SpjX82JYCQyTDY1vz31Ssp3,1024.294557767253737824
TMTmdpmm3Mj2MXy6svPwXbxSiZBnRRTT37,1024.294434851897571664
TX1Z2CSRrkADzKrymr4qVMdkaDjGZroqzZ,1024.294301693613413536
TXF5Bp1KzGAWf2pB2qRsBZbZv9moPf2ZNm,1024.291997030850791552
TUziRVhnu3jZLWKiJFkcqN9Xko96VRiET2,1024.289436294457898048
TYL84HydVvbkDjUMViEVmd2bpH4ZMqiv7T,1024.141895423434945143
TKQHAtcBE523bchfGkaweEDw1J2ztodUB5,1023.935000000000000000
TDkq8KJEwBBhR24rrKneC1evmNzExAs7ZS,1023.881421361059621600
TChSbhHGtkR87y8VPJgxLaZXoeK5nBo3aN,1023.861222450619890896
TKThaxC6XHCX2AJcXkyJ9aycKAT9wrdgMS,1023.736249769158892704
TYBRsMxrXsnBV8KbJqmqfuyRiqFdsYckGh,1023.084991735460498672
TVZJve79SozTR5cGFsXdteqvnXmWH6HMFm,1022.971580000000000000
TRKzzhkoH59QNJhezXgBdsnQnhpU2awQnw,1022.924251796111706880
TKTzD53HzyW5zFkYWddXuMcha3aNfs7jLR,1022.294605609189327728
TBG1QjDYqZqs3VzVMCx5PLCG2WKsf29tFt,1022.082460054125661270
TRwbhDdQumtSnThttmYL3TS7K6K3i9Stop,1021.977000000000000000
TXDFxiWmToSGFs69eWdrxDswMNc1ze9iy4,1021.783427446119021424
TH11mPVyTsfzpKZH8ZWaMY33po6YPxuJfX,1021.772160000000000000
TGL3EnGFvantap7Q1pmHpNnV4vE7vM5wwd,1021.751605943160005456
TCoCwAuNFAfY2QR8tb8LyuapEztpyauSuJ,1021.634104119638066336
TU2iwWK3iLGay3wB21HJR39B1FnmdCYTcN,1021.427500000000000000
TQEB4434iAzNiaxuePwQsQENHo5rSodjio,1021.000000000000000000
TJnHwqQMcV76KGUn6Wi9eoiXAa4HTyCuuL,1021.000000000000000000
TKLKvLB8FSEURo2zj9eVTompStkFLjZvNo,1020.726340000000000000
THfVEnLS1LsV3Urn36gf9bJ7p3Tzy3xXLn,1020.625716309977432306
TSppMC4fXCufvJ8APdq6xgR8xzVAnRHCwc,1020.320357433970118152
TPaiEd9x5hx1cdytqEPCt3zJKbhpAJUWXg,1020.158258581922698783
TYbDpQhb8dthdrAUYMH67TWWy32v9zT5Q3,1020.000000000000000000
TScBBsBuZqAdT6oSA65DYJNWj9FPwKEjPz,1020.000000000000000000
TLhSNgAumPV6cTKh2AumvcAq8kEu8irvUn,1020.000000000000000000
TYchxMK7zVqTqiSF61aF6dCiCz71pqqATE,1019.857000000000000000
TRe6dwVpXzSQv3uTk2aUyVYRKb7UWoMUGY,1019.778963353849147582
TKNwvqMzWysvYAFxZHSHG2ceWnz5dmSFo4,1019.336053593219498944
TXGM9QkFEWWcLyAbdsVaoeNrUqmsp7FvJW,1019.109959392391656073
TBUqLrdrRKqkQJtpby9yeBWfAuWYDFv1Mh,1019.060102464826354760
TSFVt6UR6649jtdTdNPgdjuZ8EhWuG7fxy,1019.027985534668600326
TCLruJSmkZzvajZjLM384qpPVnHtaKXbxG,1018.965346406376860258
TXkX4Bgujt4iskeowroJquwAFB9C8wFi6m,1018.821649103805371904
TLxakXwYCW4NoAZPjKSsZhAoYFdDANQxgT,1018.747073988518967438
TMoEVVgT7vU5jRijtHw8PCybNPaq4Pyiyu,1018.657546705808053000
TWTL4DcizErWKrwSseukUD1QjxvsySkgED,1018.557841270000000000
TVEih7RKdXXU9m3ZEgQ8cvhXL65WFFwHnN,1018.525752847259038573
TACH81LWvfr7MkdzF1VM5ZF59qrGGqrA3n,1018.515217423707854704
TCqyvdaQETsCwA9nfVozsFB1mNRyG3Numv,1017.805037303675504498
TBcce5cegsFfGwgWTLQm7z3cfyUJm7KFMe,1017.249149311244552560
TVMd17MWY1iDgD7BaUGfV1WL6yYaqyB6uE,1017.062219630000000000
TBTkyQNiZAW22FbHNSz2qKGK5VGJ8D4k5W,1016.951064881448600176
TY1WN6VFDD3z9YdGvxyGw1VqsPR54wcV4m,1016.926420000000000000
TFBeKV3Kajt961ymqoKLBmLkF9ceB8RSNf,1016.367843603906089314
TGFY5LP15wmPh9U8GwbAEGyvJ13gLGssC4,1016.000000000000000000
TWqiEEvB3UhLziENjvxWYEDcEtRn7jNufA,1015.975646531836912861
TXCxWv2YjKnNUXA2HSjaeHyPGM9ELb52JP,1015.832129320842040095
TC1jM5Y741e3thrwQHwwwn3pzrUc6RhBkh,1015.818223175816308848
TDfTMd7T5d66mvon1CBQj3EiAES8AYYD6Z,1015.711021738247642928
TJvT3iboWdFZWaHhxZWBo7kCp4544WAX8g,1015.693927672453061408
TQXBd9Hf68swjLSgSJ2ZLDT2AoCHAH8TPR,1015.502126984987753879
TV9usFGY9DLr8MDcgpfAKSYZUYSxPLZRM9,1015.387654282739408795
TAS6wiYMzjvyUNgwBjAd37ks5cWiayW7rp,1015.058460530647069700
TRLZnykGBiLmuKs3tj4uey794CNqCATkfJ,1015.000000000000000000
TQpdNxkTn8wb1DxSTDQEeqoeHp2H3TrhKm,1014.951575030000000000
TJNM9u78BicEsoEqtyMkjmZUMGvYyTchd6,1014.809228347997187460
TLfj9gSsBTEA6VJqPe7YG3HaWRG7TMZytg,1014.794004655808645251
TWN4S3BqxgjgemFw1KLMfbUXej5wKxmjop,1014.700000000000000000
TL39XDEt6qyf52NFmaEb6kcmwHtQk9roFD,1014.402431881963174783
TMMoqYaJSqdrma6kAowyzNDMSpLiN4Pd8i,1013.836414769653098251
TGkR3Y9ms3hAqvc1uyisL7PU3Eo3yGiGJV,1013.408509501395022073
TFFGXhn8VaUxNGTTSW69rUws8mFJrRTN8N,1013.122130433255100000
TVtDgNPHp242Pys1uB1sQmsMQjmRf4zaE3,1013.066995924711875488
TJZbM7McFttWFqSgLP8Kb2fWSUUPM9G6Pa,1013.065601532150000000
TJoD2FJL3vStA7TqGp8QznStRSFGBEECPb,1013.059252067729820967
TEtycRqoBwAbvN93AU3USnLYDjWJEQuasj,1012.796051575238896165
TKbxxjwRvnmQ577yTBkoyJRWpNbj9sk4KS,1012.372740845627328127
TMCsyYKjkqCDi44f3KY11RMN7BAAwgYfve,1012.329945739120138644
TDuSmXLfiTvonYf8GaS5XaR5pLEFpvrphy,1011.987685800980532400
T9zasgX5QX9KXDPfJ7uB4qW9Q7acsJSjNE,1011.658353970327218135
TMTxyMVBHHipmTfr1TWzoTQ2HAwiUvPEmW,1011.594735400000000000
TEGSjTgTShRPCmTHtWN49c4HZWEf5ZeqrW,1011.490875795155662912
TY263vBdKhoSxpqyFNo46gLqmLWzuynxrW,1011.342353084277024096
TFBPVbhTMerfXGgoG4AzpYP18n5FuoXMsf,1011.337121249160830920
TMwkyyEgc1jfYssAQMgaFD2uU7YgF4KSsy,1011.274163290332001056
TMiBtjxSLvfiCgAh9DAg2pmpLNuusnaHLy,1011.195225251057893976
TGRoTHr4D2iHTXBXMyqJ6vuG7mUqCaTwqE,1011.080125600129089212
TBYR12imwqPiewWLUmLzM9v2ri8nhffaWE,1010.902363645168312850
TMACz8sa9NxLsqAJhvFsqjqvwYBdg6Fp41,1010.882125898085103074
TRJJhsqg3SZ9s4UpYFSoPfNoXyxj9gDb5g,1010.789867677330950463
TWYLCt2erZ6CCLcntzZGW5YrZC2NpN2SC3,1010.700000000000000000
TYLiuf3UwnKtEMSWVMbyw2Ad7Ryq9F3NgD,1010.569750000000000000
TS2qg8ZvwGiu3N3EC6DRP4yYJuaCQJ9Fgf,1010.473959280586220846
TFkT6j94FsJPHAWAGXvcjgEAS6nNqBHxYu,1010.303152958558820918
TUQ5zoJ8gMYk2v27gYRwHEH4fZnryX1QAn,1010.060562644670699631
TXZMdm3LP4Si9izXJmGwuoh52Bo7DxsVPD,1010.029000000000000000
TP1KCMpsS26Cr7JowMzp2vpaQV9YsswYXu,1010.000000000000000000
TDAJxVWiaEoRfFgjYhMEmL1ucgVySQdyGt,1009.896925569547641260
TSrYTwjLBnxctu3fgiPHJjxGHUkEjqUjCo,1009.888958460000000000
TBCMMjNunABnVqv6mVwCAMrb9QP81ZEKWR,1009.148866061631830851
TH2TvdH6XNuBTk9CLoKdDNgzuZoLBedCFk,1009.070554190000000000
TWMhJNTKNScVscj6qAdD3w36T1wGivso2b,1009.000000000000000000
TSSuT5sDHzZEMhm7qJjob13NQtW7WEiSTy,1008.768392138478836608
TN7VZNd1Sfahue54rAzM9WEqRPB2JTiQr7,1008.713113717442214912
TRVVXq7RNALXHWfapGDuffQb2TSbUzNJEd,1008.636016116410000000
TLZDfYGbzZRkzMLRyoyPe4sWG5RAABeqJX,1008.329065890024206768
TBj2aUrAt5V7N7LQdB8TqHexjB33JuCBao,1008.211131043935597933
TKFn2Hw3R52tfnVSWTRTuRatZkfog8SxyL,1008.195693600000000000
TScDg9RdzVPxzUMB52sQE76Ndq5cwDBqyV,1008.127120000000000000
TG8KdFwr7vungTu6XNmZzmW5ALQc8oJaTi,1008.000000000000000000
TNdPksRMXdSw5qCJE9b6PoCjb691upCtUB,1007.899033553852974336
TS6n7BNDpFhdFCSD56Ah7Zpo2AMM4jJZ3U,1007.650304992054836720
TN22yzTQGaRAQ6eeX2roVkwQr3Gj3KrQrP,1007.637098990000000000
TTUzK4ayJxUhPygv5XyfisBSFStkqxoHgJ,1007.605882603317966210
TYyR93HRSMFXe5uGkoUXtHMx3aTpRDytZi,1007.406947909322350403
